JanetB, 40, F, W, 12, Uitca, 2006

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
IY	1	SHE'S	467.0	2415.0	263.094	263.071	263.141	0.07	11	3	4	2	5	0			448.0	2304.0	469.0	2409.0	481.0	2391.0	475.0	2400.0	471.0	2351.0	3	
EH	1	SECRETARY	875.0	1621.0	263.524	263.501	263.57	0.069	2	1	6	1	3	2			838.0	1578.0	878.0	1625.0	903.0	1673.0	912.0	1707.0	876.0	1737.0	4	
AH	0	SECRETARY	541.0	1026.0	263.683	263.66	263.73	0.07	6	1	4	1	8	2			585.0	989.0	539.0	1031.0	525.0	1093.0	510.0	1182.0	473.0	1366.0	5	
EH	2	SECRETARY	580.0	1724.0	263.89	263.85	263.97	0.12	2	6	4	2	3	1			560.0	1828.0	581.0	1708.0	585.0	1542.0	586.0	1477.0	581.0	1418.0	5	
IY	0	SECRETARY	558.0	2262.0	264.081	264.041	264.16	0.119	12	0	0	0	7	0			555.0	2215.0	565.0	2268.0	735.0	2270.0	1200.0	2588.0	659.0	2101.0	3	
EH	1	MEDICAL	864.0	1719.0	264.687	264.66	264.74	0.08	2	1	4	2	2	2			869.0	1731.0	863.0	1717.0	841.0	1700.0	807.0	1669.0	723.0	1647.0	4	
EH	1	SECRETARY	774.0	1726.0	265.076	265.049	265.129	0.08	2	1	6	1	3	2			796.0	1735.0	770.0	1720.0	752.0	1675.0	733.0	1687.0	720.0	1708.0	5	
EH	2	SECRETARY	586.0	1906.0	265.416	265.399	265.449	0.05	2	6	4	2	3	1			592.0	1920.0	586.0	1906.0	590.0	1866.0	607.0	1839.0	611.0	1821.0	4	
IY	0	SECRETARY	519.0	2209.0	265.573	265.54	265.639	0.099	12	0	0	0	7	0					534.0	2211.0	587.0	2118.0	769.0	2275.0	686.0	2272.0	3	
EH	1	QUESTION	824.0	1563.0	285.284	285.261	285.33	0.069	2	3	4	1	9	4			834.0	1491.0	822.0	1571.0	795.0	1634.0	732.0	1666.0	657.0	1661.0	4	
IY	1	ME	552.0	2295.0	285.893	285.85	285.98	0.13	12	0	0	0	2	0			566.0	2142.0	548.0	2314.0	485.0	2342.0	462.0	2285.0	506.0	2360.0	3	
IH	0	BECAUSE	496.0	2477.0	286.06	286.04	286.1	0.06	1	1	6	1	1	1			544.0	2451.0	495.0	2478.0	480.0	2466.0	456.0	2412.0	477.0	2407.0	3	
AY	1	I'M	835.0	1571.0	286.34	286.3	286.381	0.081	41	4	1	2	0	0		m	784.0	1565.0	805.0	1533.0	835.0	1571.0	827.0	1571.0	803.0	1565.0	4	
AA	1	NOT	858.0	1596.0	286.564	286.52	286.651	0.131	5	1	4	1	4	0			826.0	1688.0	863.0	1591.0	898.0	1620.0	893.0	1616.0	842.0	1560.0	4	
AE	1	TRAVELER	603.0	2112.0	287.008	286.971	287.081	0.11	3	3	2	2	8	2			602.0	2017.0	603.0	2121.0	603.0	2194.0	611.0	2114.0	628.0	1895.0	3	
ER	0	TRAVELER	593.0	1121.0	287.314	287.271	287.401	0.13	94	0	0	0	7	0			644.0	1188.0	591.0	1116.0	595.0	1094.0	631.0	1112.0	711.0	1423.0	6	
AY	1	I	854.0	1721.0	287.499	287.491	287.59	0.099	41	0	0	0	0	0			846.0	1765.0	792.0	1865.0	734.0	1947.0	657.0	1967.0	588.0	1947.0	5	
OW	1	DON'T	716.0	1400.0	287.721	287.691	287.811	0.12	62	4	4	2	3	3			693.0	1493.0	765.0	1238.0	821.0	1025.0	783.0	1228.0	711.0	1489.0	4	
OW	1	GO	649.0	964.0	287.958	287.951	288.07	0.119	63	0	0	0	6	0			598.0	933.0	616.0	925.0	592.0	872.0	543.0	820.0	515.0	784.0	6	
AA	1	LOT	872.0	1469.0	288.281	288.231	288.381	0.15	5	1	4	1	7	0			851.0	1331.0	876.0	1480.0	858.0	1524.0	839.0	1553.0	819.0	1599.0	4	
EY	1	PLACES	674.0	1657.0	288.683	288.671	288.801	0.13	21	3	4	1	8	1			609.0	1725.0	540.0	1692.0	498.0	1694.0	470.0	1887.0	425.0	1964.0	4	
AH	0	PLACES	507.0	1637.0	288.97	288.95	289.011	0.061	6	3	4	2	3	0			532.0	1735.0	493.0	1687.0	484.0	1659.0	476.0	1595.0	474.0	1593.0	5	
AY	1	LIKE	754.0	1359.0	289.202	289.2	289.28	0.08	47	1	6	1	7	0			735.0	1520.0	691.0	1636.0	624.0	1753.0	564.0	1823.0	549.0	1815.0	4	
AE	2	CALIFORNIA	944.0	1571.0	291.01	290.99	291.051	0.061	3	5	4	2	6	2			989.0	1723.0	941.0	1543.0	899.0	1361.0	865.0	1233.0	884.0	1280.0	5	
AH	0	CALIFORNIA	484.0	1256.0	291.221	291.201	291.26	0.059	6	3	2	1	7	2			517.0	1332.0	487.0	1267.0	520.0	1396.0	546.0	1417.0	555.0	1343.0	6	
AO	1	CALIFORNIA	656.0	826.0	291.337	291.301	291.41	0.109	64	6	4	2	1	4			649.0	813.0	659.0	830.0	672.0	866.0	684.0	895.0	659.0	960.0	6	
EH	1	SEVERAL	758.0	1500.0	291.777	291.75	291.831	0.081	2	3	2	2	3	2			714.0	1500.0	761.0	1498.0	785.0	1469.0	790.0	1417.0	792.0	1372.0	4	
AY	1	TIMES	862.0	1636.0	292.109	292.11	292.221	0.111	41	4	1	2	3	3		m	845.0	1633.0	811.0	1602.0	788.0	1668.0	750.0	1861.0	727.0	1980.0	4	
IY	1	WE	500.0	2213.0	292.654	292.63	292.701	0.071	12	0	0	0	9	0			500.0	2016.0	501.0	2227.0	502.0	2343.0	497.0	2386.0	488.0	2417.0	3	
AH	0	A	696.0	1121.0	292.827	292.81	292.86	0.05	6	0	0	0	0	0			684.0	1166.0	696.0	1121.0	695.0	1089.0	659.0	1063.0	626.0	1025.0	6	
AA	1	LOT	834.0	1382.0	292.978	292.941	293.051	0.11	5	1	4	1	7	0			822.0	1275.0	834.0	1390.0	819.0	1473.0	801.0	1547.0	778.0	1588.0	4	
AE	1	FAMILY	579.0	2305.0	293.274	293.211	293.401	0.19	39	4	1	2	1	1			1395.0	2493.0	582.0	2307.0	618.0	2339.0	626.0	2376.0	678.0	2308.0	3	
IY	0	FAMILY	563.0	2201.0	293.594	293.561	293.66	0.099	12	0	0	0	7	0			547.0	1990.0	568.0	2227.0	572.0	2232.0	528.0	2227.0	815.0	2442.0	3	
EH	1	THERE	694.0	1847.0	293.801	293.771	293.861	0.09	24	6	4	2	3	0			663.0	1887.0	696.0	1844.0	715.0	1803.0	728.0	1775.0	721.0	1724.0	4	
EY	1	BASICALLY	534.0	2382.0	298.326	298.31	298.451	0.141	21	3	4	1	1	2			525.0	2379.0	509.0	2357.0	506.0	2423.0	505.0	2527.0	508.0	2513.0	3	
IY	0	BASICALLY	507.0	2250.0	298.877	298.83	298.97	0.14	12	0	0	0	8	0			527.0	2106.0	503.0	2267.0	473.0	2362.0	477.0	2419.0	465.0	2410.0	3	
EY	1	SAME	625.0	2223.0	299.29	299.26	299.39	0.13	21	4	1	2	3	0			622.0	2212.0	619.0	2262.0	600.0	2377.0	577.0	2399.0	583.0	2414.0	3	
IY	0	THE	448.0	2021.0	300.027	300.0	300.081	0.081	12	0	0	0	3	0			451.0	2057.0	448.0	1992.0	448.0	1678.0	471.0	1478.0	528.0	1488.0	5	
OW	1	ONLY	752.0	1438.0	300.096	300.081	300.141	0.06	62	4	4	2	0	1			743.0	1458.0	781.0	1362.0	815.0	1258.0	850.0	1189.0	881.0	1136.0	4	
IY	0	ONLY	459.0	1835.0	300.264	300.231	300.33	0.099	12	0	0	0	7	0							1184.0	2568.0	1136.0	2778.0	1076.0	2658.0	4	
AY	1	I	860.0	1789.0	300.541	300.5	300.64	0.14	41	0	0	0	0	0		s	843.0	1811.0	853.0	1799.0	793.0	1888.0	691.0	1969.0	607.0	2040.0	4	
IH	1	DIDN'T	595.0	1813.0	300.7	300.68	300.74	0.06	1	4	4	2	3	3			580.0	1822.0	597.0	1811.0	613.0	1779.0	621.0	1718.0	637.0	1652.0	4	
AY	1	LIKE	810.0	1475.0	300.895	300.9	300.95	0.05	47	1	6	1	7	0			776.0	1693.0	745.0	1774.0	707.0	1853.0	670.0	1925.0	639.0	2006.0	4	
AW	1	ABOUT	861.0	1439.0	301.172	301.14	301.41	0.27	42	1	4	1	1	0			905.0	1393.0	876.0	1251.0	761.0	1159.0	734.0	1002.0	706.0	977.0	5	
AH	0	THE	558.0	1514.0	302.356	302.339	302.389	0.05	6	0	0	0	3	0			568.0	1551.0	558.0	1514.0	526.0	1479.0	499.0	1528.0	501.0	1554.0	4	
OW	1	GROCERY	595.0	1002.0	302.575	302.568	302.648	0.08	62	3	4	1	8	1			593.0	995.0	584.0	978.0	574.0	969.0	582.0	976.0	599.0	1046.0	5	
AO	1	STORES	574.0	1163.0	303.071	303.038	303.138	0.1	64	6	4	2	3	3			561.0	1258.0	576.0	1151.0	587.0	1077.0	594.0	1038.0	597.0	1060.0	5	
AH	0	A	728.0	1645.0	303.882	303.865	303.915	0.05	6	0	0	0	0	0			717.0	1670.0	728.0	1645.0	738.0	1587.0	727.0	1524.0	695.0	1446.0	4	
AA	1	LOT	869.0	1467.0	304.034	303.994	304.114	0.12	5	1	4	1	7	0			861.0	1414.0	869.0	1477.0	853.0	1545.0	821.0	1558.0	754.0	1565.0	4	
AA	1	PRODUCTS	770.0	1027.0	304.781	304.755	304.834	0.079	5	1	4	2	8	1			782.0	1094.0	770.0	1020.0	768.0	1016.0	748.0	1086.0	733.0	1436.0	6	
IY	1	WE	486.0	1696.0	305.161	305.144	305.195	0.051	12	0	0	0	9	0			490.0	1666.0	485.0	1702.0	463.0	1720.0	443.0	1706.0	442.0	1699.0	5	
AE	1	CARRY	551.0	1925.0	305.371	305.354	305.404	0.05	3	6	4	2	6	1			545.0	1952.0	551.0	1925.0	568.0	1837.0	579.0	1757.0	650.0	1673.0	4	
IH	1	IN	567.0	2034.0	305.591	305.574	305.624	0.05	1	4	4	2	0	0			563.0	2045.0	567.0	2034.0	577.0	1988.0	582.0	1960.0	577.0	1903.0	4	
AW	1	OUR	817.0	1679.0	305.7	305.685	305.745	0.06	42	0	0	0	0	1			810.0	1682.0	827.0	1669.0	846.0	1658.0	852.0	1658.0	847.0	1664.0	4	
ER	0	OUR	650.0	1634.0	305.772	305.745	305.825	0.08	94	0	0	0	0	0			715.0	1626.0	645.0	1632.0	592.0	1630.0	555.0	1702.0	513.0	1671.0	6	
AO	1	STORES	549.0	1180.0	306.002	305.985	306.035	0.05	64	6	4	2	3	3			540.0	1177.0	549.0	1180.0	558.0	1170.0	558.0	1173.0	562.0	1160.0	6	
AY	1	LIKE	791.0	1450.0	306.477	306.475	306.555	0.08	47	1	6	1	7	0			780.0	1589.0	742.0	1687.0	690.0	1772.0	635.0	1919.0	597.0	2101.0	4	
EY	1	MAYONNAISE	664.0	2348.0	307.175	307.154	307.275	0.121	21	0	0	0	2	2			657.0	2373.0	647.0	2439.0	658.0	2473.0	641.0	2518.0	623.0	2513.0	3	
EY	2	MAYONNAISE	584.0	2522.0	307.397	307.355	307.615	0.26	21	3	4	2	4	0			575.0	2522.0	554.0	2539.0	549.0	2544.0	612.0	2554.0	642.0	2562.0	3	
AY	1	BUY	834.0	1590.0	308.834	308.781	308.951	0.17	41	0	0	0	1	0			812.0	1586.0	830.0	1603.0	777.0	1715.0	665.0	1918.0	544.0	1914.0	4	
AO	1	SAUSAGES	905.0	1376.0	309.52	309.46	309.64	0.18	53	3	4	1	3	2			892.0	1157.0	915.0	1423.0	983.0	1510.0	983.0	1682.0	962.0	1574.0	5	
IH	0	SAUSAGES	482.0	1977.0	309.79	309.77	309.831	0.061	1	2	5	2	3	1			490.0	1890.0	481.0	1991.0	479.0	2187.0	486.0	2416.0	489.0	2496.0	3	
AH	0	SAUSAGES	516.0	1878.0	310.07	309.97	310.27	0.3	6	3	4	2	5	0			511.0	1863.0	516.0	1878.0	516.0	1834.0	595.0	1754.0	520.0	1771.0	4	
ER	0	OR	559.0	1462.0	310.49	310.45	310.571	0.121	94	0	0	0	0	0			583.0	1522.0	558.0	1460.0	543.0	1546.0	514.0	1587.0	498.0	1583.0	5	
AY	1	TYPES	876.0	1568.0	311.067	311.061	311.171	0.11	47	1	1	1	3	3		m	782.0	1413.0	707.0	1139.0	625.0	1262.0	559.0	1448.0	580.0	1329.0	6	
AH	0	THAT	522.0	976.0	311.901	311.861	311.981	0.12	6	1	4	1	3	0			516.0	1096.0	523.0	974.0	520.0	993.0	527.0	1017.0	534.0	1101.0	6	
AH	1	BUT	782.0	1153.0	312.131	312.091	312.211	0.12	6	1	4	1	1	0			731.0	1121.0	785.0	1153.0	815.0	1109.0	811.0	1170.0	848.0	1198.0	6	
AY	1	I	1029.0	1565.0	313.335	313.322	313.432	0.11	41	0	0	0	0	0			1013.0	1595.0	963.0	1671.0	841.0	1742.0	692.0	1833.0	549.0	1764.0	4	
IH	1	THINK	649.0	1575.0	313.559	313.532	313.612	0.08	1	4	6	2	3	3			601.0	1427.0	650.0	1590.0	622.0	1768.0	596.0	1885.0	649.0	1998.0	5	
AH	1	THE	737.0	1562.0	314.085	314.021	314.212	0.191	6	0	0	0	3	0			743.0	1559.0	736.0	1561.0	731.0	1564.0	727.0	1547.0	675.0	1471.0	4	
IY	0	THE	462.0	2329.0	315.635	315.592	315.722	0.13	12	0	0	0	3	0			462.0	2327.0	463.0	2331.0	473.0	2349.0	485.0	2341.0	544.0	2296.0	3	
AH	1	OTHER	810.0	1473.0	315.758	315.722	315.831	0.109	6	3	3	2	0	1			775.0	1587.0	814.0	1458.0	813.0	1361.0	761.0	1295.0	717.0	1510.0	4	
ER	0	OTHER	545.0	1687.0	315.901	315.881	315.941	0.06	94	0	0	0	3	0			576.0	1692.0	540.0	1686.0	509.0	1746.0	497.0	1798.0	484.0	1797.0	4	
EY	1	STATES	644.0	2363.0	316.166	316.151	316.331	0.18	21	1	4	1	3	3			528.0	2297.0	529.0	2323.0	498.0	2416.0	492.0	2539.0	471.0	2575.0	3	
AY	1	I	748.0	1710.0	316.521	316.482	316.591	0.109	41	0	0	0	0	0		m	723.0	1681.0	748.0	1708.0	735.0	1598.0	736.0	1479.0	676.0	1237.0	5	
AA	1	WANT	902.0	1377.0	316.701	316.671	316.762	0.091	5	4	4	2	9	3			900.0	1258.0	900.0	1393.0	896.0	1480.0	895.0	1538.0	885.0	1594.0	4	
EY	1	SAY	567.0	1878.0	317.037	317.002	317.141	0.139	22	0	0	0	3	0			595.0	2030.0	586.0	2153.0	556.0	2193.0	538.0	2202.0	523.0	2159.0	4	
ER	0	OR	619.0	1522.0	317.185	317.141	317.272	0.131	94	0	0	0	0	0			586.0	1706.0	621.0	1502.0	650.0	1389.0	614.0	1388.0	528.0	1440.0	4	
IH	1	CITIES	532.0	1969.0	317.789	317.762	317.842	0.08	1	1	4	1	3	1			520.0	1952.0	533.0	1971.0	545.0	2011.0	543.0	2028.0	522.0	2031.0	3	
IY	0	CITIES	390.0	1904.0	317.972	317.902	318.112	0.21	11	3	4	2	3	0			433.0	2142.0	395.0	1925.0	414.0	1795.0	423.0	1829.0	427.0	1821.0	4	
AY	1	LIKE	780.0	1365.0	318.314	318.302	318.382	0.08	47	1	6	1	7	0			777.0	1410.0	742.0	1557.0	667.0	1693.0	590.0	1860.0	535.0	1943.0	4	
IH	1	IN	460.0	2510.0	318.505	318.482	318.552	0.07	1	4	4	2	0	0			455.0	2529.0	459.0	2507.0	458.0	2449.0	456.0	2392.0	463.0	2341.0	3	
IH	1	SYRACUSE	568.0	1829.0	318.902	318.882	318.941	0.059	14	6	4	2	3	2			562.0	1863.0	569.0	1826.0	580.0	1814.0	582.0	1778.0	582.0	1749.0	3	
UW	2	SYRACUSE	435.0	1742.0	319.315	319.292	319.362	0.07	72	3	4	2	9	0			436.0	1819.0	435.0	1736.0	430.0	1686.0	424.0	1629.0	423.0	1622.0	4	
AY	1	I	796.0	1497.0	319.538	319.502	319.642	0.14	41	0	0	0	0	0			785.0	1514.0	791.0	1533.0	757.0	1651.0	663.0	1637.0	578.0	1793.0	5	
EY	1	SAY	664.0	1789.0	319.96	319.942	320.192	0.25	22	0	0	0	3	0			591.0	1111.0	564.0	1246.0	531.0	1278.0	496.0	1445.0	477.0	1401.0	5	
AE	1	HAVE	567.0	1964.0	320.978	320.952	321.031	0.079	3	3	2	2	0	0			564.0	1981.0	568.0	1958.0	574.0	1915.0	586.0	1820.0	595.0	1714.0	4	
AA	1	LOT	983.0	1389.0	321.421	321.351	321.561	0.21	5	1	4	1	7	0			940.0	1288.0	985.0	1395.0	987.0	1460.0	957.0	1436.0	933.0	1462.0	5	
AO	1	MORE	573.0	1177.0	321.719	321.672	321.812	0.14	64	6	4	2	2	0			722.0	1713.0	560.0	1090.0	622.0	846.0	635.0	906.0	626.0	977.0	6	
IH	1	INDUSTRY	586.0	2062.0	321.911	321.881	321.971	0.09	1	4	4	2	0	5							590.0	2234.0	547.0	2241.0	536.0	2316.0	4	
AH	0	INDUSTRY	639.0	1633.0	322.158	322.121	322.231	0.11	6	3	4	1	3	4			606.0	1663.0	639.0	1630.0	626.0	1611.0	580.0	1578.0	558.0	1529.0	4	
IY	0	INDUSTRY	530.0	1878.0	322.464	322.441	322.511	0.07	12	0	0	0	8	0			526.0	1836.0	530.0	1886.0	530.0	1922.0	546.0	1939.0	562.0	1939.0	4	
AH	0	A	677.0	1606.0	322.541	322.511	322.602	0.091	6	0	0	0	0	0			648.0	1713.0	678.0	1583.0	646.0	1755.0	599.0	1921.0	585.0	1570.0	4	
AA	1	LOT	936.0	1375.0	322.738	322.691	322.832	0.141	5	1	4	1	7	0			921.0	1328.0	935.0	1377.0	921.0	1413.0	921.0	1421.0	902.0	1343.0	4	
AO	1	MORE	630.0	802.0	322.992	322.952	323.072	0.12	64	6	4	2	2	0			555.0	784.0	617.0	797.0	596.0	882.0	616.0	914.0	610.0	933.0	6	
AH	2	UNEMPLOYMENT	830.0	1546.0	324.368	324.348	324.408	0.06	6	4	4	2	0	2			915.0	1632.0	802.0	1518.0	752.0	1474.0	707.0	1431.0	693.0	1371.0	6	
OY	1	UNEMPLOYMENT	801.0	1394.0	324.727	324.697	324.787	0.09	61	4	1	2	8	1			819.0	1227.0	799.0	1410.0	761.0	1639.0	719.0	1788.0	682.0	1808.0	4	
AY	1	HIGHER	965.0	1737.0	325.197	325.207	325.327	0.12	41	0	0	0	0	1		s	893.0	1807.0	793.0	1796.0	696.0	1712.0	632.0	1747.0	592.0	1767.0	4	
ER	0	HIGHER	562.0	1538.0	325.35	325.327	325.397	0.07	94	0	0	0	0	0			560.0	1632.0	561.0	1528.0	567.0	1404.0	562.0	1308.0	561.0	1230.0	5	
EY	1	RATED	494.0	2197.0	325.55	325.538	325.637	0.099	21	1	4	1	7	1			485.0	2266.0	471.0	2314.0	455.0	2359.0	447.0	2371.0	534.0	2323.0	3	
IY	1	WE	454.0	2367.0	326.455	326.435	326.495	0.06	12	0	0	0	9	0			464.0	2255.0	453.0	2376.0	446.0	2442.0	434.0	2489.0	415.0	2487.0	3	
AE	1	HAD	563.0	2116.0	326.585	326.565	326.625	0.06	3	1	4	2	0	0			578.0	2139.0	561.0	2113.0	549.0	2097.0	537.0	2057.0	526.0	1997.0	4	
OW	1	SO	732.0	1217.0	326.757	326.745	326.824	0.079	63	0	0	0	3	0									880.0	3051.0	822.0	2884.0	4	
IY	0	MANY	586.0	2195.0	326.991	326.964	327.044	0.08	12	0	0	0	4	0			557.0	2064.0	599.0	2202.0	727.0	2313.0	663.0	2110.0	529.0	1750.0	4	
EY	1	PLACES	558.0	1785.0	327.801	327.788	327.878	0.09	21	3	4	1	8	1			540.0	1819.0	504.0	1938.0	484.0	2046.0	462.0	2097.0	405.0	1873.0	4	
OW	1	CLOSED	619.0	967.0	328.354	328.347	328.467	0.12	62	3	4	2	8	3			598.0	953.0	555.0	938.0	540.0	937.0	549.0	972.0	539.0	991.0	6	
AW	1	DOWN	821.0	1719.0	328.626	328.597	328.747	0.15	42	4	4	2	3	0			787.0	1729.0	882.0	1641.0	1013.0	1461.0	1030.0	2387.0	1064.0	2748.0	3	
IH	1	HERE	647.0	1837.0	328.887	328.867	328.928	0.061	14	6	4	2	0	0			692.0	1941.0	644.0	1827.0	629.0	1719.0	631.0	1638.0	636.0	1564.0	5	
IY	1	WE	467.0	2136.0	329.127	329.097	329.188	0.091	12	0	0	0	9	0			474.0	2151.0	463.0	2135.0	438.0	2194.0	425.0	2197.0	449.0	2262.0	3	
AO	1	LOST	868.0	1240.0	329.297	329.247	329.397	0.15	53	3	4	1	7	3			839.0	1253.0	872.0	1241.0	901.0	1239.0	901.0	1260.0	833.0	1287.0	4	
EH	1	SPERRY	527.0	1915.0	330.861	330.834	330.914	0.08	2	6	4	2	1	1			520.0	1970.0	528.0	1907.0	553.0	1821.0	579.0	1748.0	588.0	1682.0	3	
IY	0	SPERRY	483.0	1787.0	331.057	331.034	331.104	0.07	12	0	0	0	7	0			486.0	1786.0	483.0	1788.0	490.0	1750.0	512.0	1759.0	533.0	1738.0	5	
AE	1	RAND	583.0	2658.0	331.34	331.263	331.493	0.23	33	4	4	2	7	3			570.0	2632.0	589.0	2665.0	611.0	2662.0	639.0	2624.0	575.0	2498.0	3	
IY	1	WE	484.0	1999.0	332.12	332.093	332.173	0.08	12	0	0	0	9	0							620.0	2459.0	765.0	2463.0	771.0	2180.0	4	
AO	1	LOST	844.0	1196.0	332.274	332.234	332.353	0.119	53	3	4	1	7	3			832.0	1225.0	845.0	1193.0	836.0	1190.0	811.0	1203.0	796.0	1272.0	4	
ER	0	OUR	664.0	1458.0	332.623	332.573	332.724	0.151	94	0	0	0	0	0			743.0	1451.0	644.0	1444.0	559.0	1130.0	540.0	1485.0	458.0	1354.0	6	
IY	1	WE	494.0	1989.0	334.327	334.281	334.42	0.139	12	0	0	0	9	0			481.0	1875.0	497.0	2001.0	492.0	1895.0	430.0	1822.0	386.0	1446.0	5	
AO	1	LOST	837.0	1149.0	334.54	334.47	334.68	0.21	53	3	4	1	7	3			886.0	1386.0	843.0	1133.0	884.0	1186.0	912.0	1225.0	917.0	1392.0	5	
AH	0	THE	588.0	1208.0	337.636	337.616	337.676	0.06	6	0	0	0	3	0			597.0	1348.0	586.0	1189.0	562.0	1016.0	580.0	922.0	608.0	853.0	5	
AW	1	DOWN	853.0	1594.0	337.949	337.906	338.086	0.18	42	4	4	2	3	0			825.0	1589.0	900.0	1625.0	839.0	1535.0	683.0	1337.0	859.0	1408.0	6	
AH	0	UTICA	551.0	1218.0	345.829	345.812	345.862	0.05	6	0	0	0	6	0			565.0	1235.0	551.0	1218.0	520.0	1202.0	502.0	1227.0	590.0	1327.0	5	
AO	1	CORP	558.0	773.0	346.112	346.062	346.212	0.15	64	6	4	2	6	3			534.0	757.0	559.0	777.0	575.0	847.0	594.0	915.0	633.0	997.0	6	
IY	1	WE	508.0	1865.0	347.821	347.798	347.868	0.07	12	0	0	0	9	0			487.0	1800.0	511.0	1895.0	502.0	1869.0	753.0	2079.0	973.0	2177.0	4	
AO	1	LOST	806.0	1291.0	347.95	347.907	348.037	0.13	53	3	4	1	7	3			797.0	1295.0	808.0	1289.0	826.0	1273.0	823.0	1315.0	810.0	1475.0	5	
AA	1	LOT	891.0	1561.0	348.408	348.358	348.507	0.149	5	1	4	1	7	0			887.0	1480.0	886.0	1569.0	846.0	1626.0	828.0	1642.0	798.0	1625.0	4	
AH	0	OF	510.0	1778.0	348.564	348.547	348.598	0.051	6	3	2	2	0	0			514.0	1763.0	509.0	1782.0	496.0	1794.0	483.0	1790.0	477.0	1776.0	5	
IH	1	INDUSTRIES	623.0	1899.0	348.967	348.947	349.007	0.06	1	4	4	2	0	5			605.0	1897.0	627.0	1898.0	650.0	1903.0	660.0	1915.0	645.0	1886.0	5	
AH	0	INDUSTRIES	672.0	1601.0	349.188	349.158	349.247	0.089	6	3	4	1	3	4			657.0	1603.0	673.0	1602.0	680.0	1580.0	659.0	1543.0	591.0	1574.0	4	
IY	0	INDUSTRIES	480.0	2127.0	349.494	349.477	349.527	0.05	11	3	4	2	8	0			480.0	2093.0	480.0	2127.0	486.0	2217.0	485.0	2302.0			3	
IH	1	HERE	583.0	1794.0	349.745	349.728	349.778	0.05	14	6	4	2	0	0			579.0	1818.0	583.0	1794.0	587.0	1768.0	586.0	1749.0	598.0	1737.0	3	
IH	1	IN	556.0	1901.0	351.412	351.389	351.459	0.07	1	4	4	2	0	0			515.0	1836.0	561.0	1897.0	619.0	1828.0	588.0	1795.0	481.0	1799.0	5	
OW	1	ROME	655.0	928.0	351.755	351.738	351.958	0.22	62	4	1	2	7	0			643.0	868.0	613.0	740.0	564.0	726.0	566.0	858.0	606.0	1380.0	6	
IY	1	WE	454.0	1856.0	352.916	352.889	352.969	0.08	12	0	0	0	9	0			483.0	1831.0	449.0	1850.0	427.0	1791.0	452.0	1708.0	435.0	1662.0	4	
AO	1	LOST	824.0	1112.0	353.075	353.039	353.148	0.109	53	3	4	1	7	3			825.0	975.0	808.0	1117.0	656.0	1084.0	866.0	1348.0	742.0	1336.0	6	
IY	0	INDUSTRIES	470.0	1918.0	354.241	354.198	354.328	0.13	11	3	4	2	8	0			458.0	1832.0	472.0	1934.0	471.0	2089.0	493.0	2171.0	527.0	2178.0	4	
OW	1	KNOW	889.0	1456.0	354.896	354.879	354.949	0.07	63	0	0	0	4	0			884.0	1527.0	900.0	1278.0	925.0	1258.0	841.0	1421.0	865.0	1981.0	4	
OW	1	SO	601.0	1298.0	355.106	355.099	355.149	0.05	63	0	0	0	3	0			601.0	1298.0	590.0	1269.0	530.0	1224.0	496.0	1264.0	512.0	1369.0	5	
ER	1	WORK	538.0	1124.0	355.426	355.389	355.499	0.11	94	1	6	1	9	0			541.0	1105.0	537.0	1124.0	501.0	1116.0	445.0	1169.0	403.0	1346.0	6	
IH	1	HERE	568.0	2049.0	356.019	355.989	356.079	0.09	14	6	4	2	0	0			559.0	2174.0	569.0	2024.0	570.0	1898.0	585.0	1786.0	632.0	1686.0	4	
IH	1	ISN'T	521.0	1919.0	356.256	356.239	356.289	0.05	1	3	4	2	0	1													4	
UH	1	GOOD	546.0	1237.0	356.616	356.579	356.689	0.11	7	1	4	2	6	0			535.0	1105.0	547.0	1249.0	558.0	1436.0	561.0	1563.0	538.0	1681.0	5	
IY	1	EVEN	492.0	2444.0	356.782	356.749	356.848	0.099	11	3	2	2	0	1			476.0	2406.0	494.0	2446.0	501.0	2452.0	463.0	2407.0	411.0	2333.0	3	
IY	0	THE	465.0	2467.0	357.245	357.218	357.298	0.08	12	0	0	0	3	0			463.0	2406.0	465.0	2470.0	471.0	2489.0	448.0	2471.0	372.0	2423.0	3	
UW	1	STUDENTS	421.0	1128.0	357.522	357.499	357.569	0.07	82	1	4	2	3	1			427.0	1230.0	420.0	1127.0	410.0	1121.0	408.0	1148.0	413.0	1176.0	5	
ER	0	ARE	596.0	1536.0	358.065	358.029	358.138	0.109	94	0	0	0	0	0			626.0	1502.0	588.0	1547.0	532.0	1525.0	512.0	1608.0	694.0	1651.0	5	
AE	1	GRADUATING	473.0	2376.0	358.306	358.279	358.359	0.08	3	2	5	2	8	2			478.0	2285.0	472.0	2382.0	458.0	2413.0	439.0	2414.0	471.0	2510.0	3	
AH	0	GRADUATING	469.0	1385.0	358.448	358.428	358.489	0.061	6	0	1	2	5	2			464.0	1461.0	468.0	1376.0	469.0	1351.0	478.0	1419.0	490.0	1459.0	5	
