SusanS, 12, f, w, 12, utica, 2006

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
EH	1	TELL	888.0	1560.0	678.079	678.062	678.112	0.05	2	5	4	2	3	0			885.0	1561.0	888.0	1560.0	890.0	1547.0	890.0	1536.0	888.0	1527.0	4	
AH	0	THAT	417.0	1560.0	678.296	678.272	678.343	0.071	6	1	4	1	3	0			428.0	1527.0	416.0	1559.0	402.0	1556.0	375.0	1611.0	345.0	1635.0	5	
EY	1	THEY	554.0	2398.0	678.435	678.412	678.512	0.1	22	0	0	0	3	0			552.0	2356.0	536.0	2166.0	533.0	1681.0	524.0	1898.0	499.0	1599.0	5	
AE	1	HAVE	733.0	2374.0	678.572	678.542	678.633	0.091	3	3	2	2	0	0			672.0	2450.0	739.0	2334.0	750.0	2046.0	749.0	1851.0	708.0	1689.0	5	
AO	1	MORE	552.0	943.0	678.789	678.752	678.863	0.111	64	6	4	2	2	0			511.0	829.0	561.0	959.0	639.0	1098.0	699.0	1280.0	721.0	1434.0	5	
AE	1	ACCENT	733.0	2418.0	679.176	679.103	679.322	0.219	3	1	6	1	0	4			655.0	2372.0	731.0	2415.0	775.0	2380.0	816.0	2247.0	818.0	2178.0	4	
EH	2	ACCENT	928.0	1605.0	679.526	679.482	679.613	0.131	2	4	4	2	3	3			752.0	1496.0	932.0	1606.0	948.0	1605.0	931.0	1579.0	830.0	1483.0	6	
EY	1	THEY	547.0	2259.0	681.484	681.448	681.709	0.261	22	0	0	0	3	0			532.0	2298.0	468.0	2451.0	417.0	2569.0	374.0	2615.0	367.0	2425.0	5	
AO	1	MORE	537.0	878.0	683.28	683.247	683.347	0.1	64	6	4	2	2	0			508.0	831.0	543.0	887.0	615.0	978.0	673.0	1115.0	671.0	1193.0	6	
AE	1	AND	961.0	1569.0	698.947	698.857	699.127	0.27	3	4	4	2	0	3			935.0	1604.0	960.0	1570.0	923.0	1606.0	896.0	1679.0	811.0	1796.0	4	
AO	1	CAUGHT	875.0	1271.0	699.506	699.416	699.686	0.27	53	1	4	1	6	0			838.0	1206.0	875.0	1272.0	860.0	1293.0	848.0	1316.0	804.0	1385.0	5	
AA	1	DON	963.0	1625.0	703.374	703.287	703.547	0.26	5	4	4	2	3	0			937.0	1692.0	968.0	1626.0	1012.0	1631.0	1019.0	1647.0	984.0	1670.0	4	
AE	1	AND	525.0	1885.0	703.68	703.647	703.746	0.099	3	4	4	2	0	3			512.0	1976.0	523.0	1873.0	497.0	1710.0	478.0	1697.0	457.0	1785.0	4	
AO	1	DAWN	1009.0	1080.0	704.256	704.176	704.416	0.24	53	4	4	2	3	0			948.0	1241.0	1020.0	1073.0	968.0	1082.0	946.0	1147.0	980.0	1272.0	5	
AA	1	FATHER	933.0	1587.0	706.529	706.469	706.649	0.18	43	3	3	2	1	1			889.0	1573.0	934.0	1587.0	946.0	1597.0	944.0	1617.0	848.0	1600.0	4	
AE	1	AND	525.0	1678.0	706.789	706.749	706.868	0.119	3	4	4	2	0	3			495.0	1676.0	527.0	1679.0	526.0	1689.0	507.0	1705.0	492.0	1703.0	5	
AH	1	BROTHER	642.0	1254.0	707.172	707.118	707.279	0.161	6	3	3	2	8	1			531.0	1426.0	652.0	1247.0	729.0	1266.0	762.0	1374.0	662.0	1409.0	5	
ER	0	BROTHER	512.0	1763.0	707.395	707.348	707.488	0.14	94	0	0	0	3	0			516.0	1705.0	511.0	1772.0	510.0	1826.0	509.0	1781.0	429.0	1794.0	4	
AA	1	BOTHER	1015.0	1569.0	708.145	708.085	708.265	0.18	5	3	3	2	1	1			991.0	1558.0	1017.0	1572.0	1022.0	1602.0	995.0	1619.0	902.0	1560.0	4	
ER	0	BOTHER	557.0	1692.0	708.371	708.345	708.424	0.079	94	0	0	0	3	0			584.0	1658.0	551.0	1700.0	530.0	1737.0	517.0	1696.0	508.0	1668.0	5	
AA	1	BOTHER	899.0	1588.0	708.614	708.544	708.754	0.21	5	3	3	2	1	1			821.0	1590.0	904.0	1587.0	935.0	1589.0	877.0	1546.0	852.0	1580.0	4	
ER	0	BOTHER	537.0	1751.0	708.887	708.844	708.974	0.13	94	0	0	0	3	0			545.0	1690.0	535.0	1760.0	440.0	1938.0	381.0	1928.0	398.0	1729.0	5	
AA	1	FATHER	866.0	1596.0	710.359	710.309	710.46	0.151	43	3	3	2	1	1			795.0	1536.0	875.0	1596.0	891.0	1577.0	861.0	1571.0	752.0	1534.0	4	
IH	1	NEARER	409.0	2912.0	714.451	714.391	714.571	0.18	14	6	4	2	4	1			395.0	2824.0	411.0	2913.0	419.0	2795.0	434.0	2696.0	448.0	2453.0	3	
AE	1	AND	601.0	1725.0	714.714	714.641	714.86	0.219	3	4	4	2	0	3			595.0	1736.0	601.0	1727.0	569.0	1756.0	521.0	1762.0	586.0	1835.0	4	
IH	1	MIRROR	440.0	2787.0	715.087	715.03	715.2	0.17	14	6	4	2	2	1			416.0	2814.0	444.0	2784.0	500.0	2785.0	534.0	2663.0	562.0	2260.0	3	
ER	0	MIRROR	473.0	1682.0	715.297	715.25	715.391	0.141	94	0	0	0	7	0			498.0	1529.0	471.0	1688.0	432.0	1577.0	384.0	1295.0	367.0	1413.0	6	
EY	1	THEY	475.0	2314.0	715.634	715.622	715.732	0.11	22	0	0	0	3	0			467.0	2502.0	446.0	2605.0	441.0	2672.0	449.0	2593.0	458.0	2059.0	4	
AY	1	RHYME	899.0	1603.0	715.857	715.802	715.982	0.18	41	4	1	2	7	0		s	866.0	1575.0	886.0	1619.0	793.0	1693.0	639.0	1724.0	545.0	1777.0	5	
IY	1	READ	464.0	1991.0	729.922	729.898	729.969	0.071	11	1	4	2	7	0			465.0	1820.0	464.0	2009.0	462.0	2157.0	458.0	2266.0	453.0	2295.0	4	
AW	1	OUT	892.0	1421.0	730.075	730.059	730.168	0.109	42	1	4	1	0	0			952.0	1425.0	997.0	1421.0	968.0	1398.0	932.0	1359.0	869.0	1293.0	4	
AW	1	LOUD	949.0	1558.0	730.287	730.259	730.458	0.199	42	1	4	2	7	0			954.0	1562.0	982.0	1549.0	916.0	1502.0	991.0	1186.0	961.0	1445.0	4	
AA	1	FARM	869.0	1456.0	732.479	732.419	732.599	0.18	44	6	4	2	1	3			769.0	1389.0	873.0	1467.0	917.0	1474.0	841.0	1385.0	737.0	1488.0	6	
AH	1	DUSK	769.0	1420.0	732.962	732.899	733.088	0.189	6	3	4	1	3	3			744.0	1509.0	770.0	1413.0	772.0	1388.0	784.0	1409.0	803.0	1476.0	5	
AY	1	SIGHT	770.0	1466.0	734.315	734.25	734.51	0.26	47	1	4	1	3	0			762.0	1416.0	715.0	1636.0	500.0	1843.0	391.0	1877.0	399.0	2223.0	5	
AA	1	SOCKS	937.0	1548.0	734.846	734.779	734.979	0.2	5	1	6	1	3	3			922.0	1586.0	940.0	1547.0	975.0	1548.0	966.0	1560.0	896.0	1590.0	4	
EH	1	ELEMENTARY	858.0	1570.0	735.463	735.44	735.509	0.069	2	4	4	2	2	5			819.0	1513.0	860.0	1575.0	860.0	1613.0	833.0	1658.0	763.0	1700.0	4	
ER	0	ELEMENTARY	540.0	1893.0	735.77	735.72	735.869	0.149	94	6	4	2	3	1			536.0	1873.0	541.0	1888.0	539.0	1861.0	553.0	1867.0	570.0	1859.0	5	
IY	0	ELEMENTARY	497.0	2553.0	735.949	735.899	736.049	0.15	12	0	0	0	7	0			482.0	2273.0	504.0	2561.0	608.0	2591.0	520.0	2412.0	556.0	1969.0	4	
AY	1	HIGHSCHOOL	969.0	1747.0	736.505	736.505	736.615	0.11	47	3	4	1	0	4			926.0	1786.0	849.0	1928.0	748.0	2160.0	568.0	2416.0	430.0	2551.0	4	
OW	1	BOAT	623.0	1040.0	737.653	737.627	737.847	0.22	62	1	4	1	1	0			690.0	1034.0	667.0	966.0	501.0	893.0	424.0	853.0	403.0	793.0	6	
AY	1	SLIDER	938.0	1528.0	739.039	739.017	739.147	0.13	41	1	4	2	8	1			938.0	1565.0	925.0	1743.0	842.0	1995.0	707.0	2410.0	521.0	2546.0	4	
ER	0	SLIDER	559.0	1733.0	739.236	739.186	739.337	0.151	94	0	0	0	3	0			477.0	1713.0	570.0	1739.0	616.0	1713.0	539.0	1826.0	574.0	1955.0	5	
AY	1	SLIDER	834.0	1589.0	740.201	740.172	740.302	0.13	41	1	4	2	8	1			832.0	1549.0	808.0	1719.0	730.0	1953.0	648.0	2133.0	538.0	2098.0	4	
ER	0	SLIDER	455.0	1658.0	740.568	740.541	740.621	0.08	94	0	0	0	3	0			440.0	1747.0	455.0	1648.0	454.0	1547.0	439.0	1480.0	432.0	1348.0	6	
IH	1	SIX	631.0	1887.0	741.566	741.529	741.639	0.11	1	1	6	1	3	3			567.0	1743.0	634.0	1889.0	642.0	1813.0	632.0	1536.0	582.0	1542.0	6	
AY	1	TIGER	839.0	1499.0	742.093	742.088	742.249	0.161	41	1	6	2	3	1			770.0	1453.0	717.0	1671.0	629.0	1938.0	555.0	2278.0	452.0	2385.0	5	
ER	0	TIGER	587.0	1742.0	742.408	742.328	742.568	0.24	94	0	0	0	6	0			581.0	1833.0	587.0	1746.0	580.0	1778.0	608.0	1853.0	474.0	1909.0	5	
ER	1	BURN	596.0	1602.0	742.888	742.818	743.028	0.21	94	4	4	2	1	0			569.0	1498.0	594.0	1610.0	567.0	1634.0	567.0	1658.0	549.0	1693.0	5	
AY	1	WRITING	724.0	1635.0	743.396	743.379	743.519	0.14	47	1	4	1	7	1			707.0	1711.0	632.0	1794.0	535.0	1950.0	473.0	1904.0	428.0	2033.0	5	
AH	0	WRITING	531.0	2333.0	743.605	743.578	743.659	0.081	6	4	4	2	3	0			517.0	2332.0	532.0	2334.0	536.0	2356.0	540.0	2409.0	540.0	2475.0	4	
OW	1	GO	662.0	1158.0	744.239	744.19	744.561	0.371	63	0	0	0	6	0			710.0	1156.0	705.0	1116.0	658.0	1016.0	538.0	904.0	460.0	853.0	5	
AO	1	STALKS	819.0	1239.0	745.51	745.42	745.689	0.269	53	1	6	1	3	3			783.0	1282.0	821.0	1236.0	841.0	1213.0	828.0	1240.0	810.0	1261.0	5	
AY	1	WIDE	928.0	1470.0	746.621	746.541	746.881	0.34	41	1	4	2	9	0			924.0	1459.0	921.0	1542.0	871.0	1894.0	702.0	2157.0	492.0	2452.0	5	
IH	2	INVENTORY	550.0	2352.0	747.982	747.959	748.029	0.07	1	4	4	2	0	5			535.0	2291.0	550.0	2354.0	550.0	2346.0	531.0	2316.0	512.0	2254.0	4	
AO	1	INVENTORY	607.0	1150.0	748.425	748.378	748.519	0.141	64	6	4	2	3	1			577.0	1264.0	602.0	1144.0	559.0	1081.0	590.0	1081.0	627.0	1139.0	6	
IY	0	INVENTORY	422.0	2403.0	748.665	748.618	748.759	0.141	12	0	0	0	7	0			478.0	2101.0	417.0	2429.0	404.0	2432.0	421.0	2499.0	418.0	2452.0	5	
ER	1	FIRM	697.0	1502.0	749.041	748.968	749.188	0.22	94	4	1	2	1	0			662.0	1401.0	696.0	1513.0	664.0	1572.0	636.0	1606.0	609.0	1595.0	6	
AY	1	SPIDER	730.0	1421.0	749.813	749.759	750.129	0.37	41	1	4	2	1	1			658.0	1401.0	463.0	2357.0	410.0	1902.0	601.0	1856.0	601.0	1576.0	6	
EH	1	DESK	826.0	1776.0	750.548	750.488	750.669	0.181	2	3	4	1	3	3			739.0	1816.0	835.0	1771.0	879.0	1727.0	876.0	1699.0	837.0	1611.0	4	
EH	1	RUDIMENTARY	855.0	1641.0	755.382	755.356	755.435	0.079	2	4	4	2	2	5			875.0	1626.0	846.0	1640.0	788.0	1642.0	706.0	1659.0	594.0	1676.0	4	
ER	0	RUDIMENTARY	550.0	1830.0	755.705	755.675	755.765	0.09	94	0	0	0	3	1			555.0	1832.0	550.0	1830.0	546.0	1837.0	543.0	1837.0	529.0	1839.0	5	
IY	0	RUDIMENTARY	474.0	2198.0	755.818	755.765	755.925	0.16	12	0	0	0	7	0			492.0	2040.0	472.0	2216.0	411.0	1683.0	350.0	1407.0	481.0	2078.0	5	
AY	1	WHITE	638.0	1485.0	757.564	757.548	757.779	0.231	47	1	4	1	9	0			610.0	1951.0	535.0	2336.0	477.0	2509.0	482.0	2507.0	414.0	1837.0	5	
EY	1	CRAYON	528.0	2103.0	758.271	758.258	758.489	0.231	21	0	0	0	8	1			521.0	2372.0	452.0	2450.0	442.0	2438.0	478.0	2273.0	603.0	1995.0	5	
OW	1	HOME	818.0	1084.0	759.551	759.544	759.793	0.249	62	4	1	2	0	0			501.0	968.0	507.0	930.0	494.0	845.0	427.0	890.0	409.0	936.0	6	
EH	1	SEX	860.0	1642.0	760.13	760.083	760.223	0.14	2	1	6	1	3	3			776.0	1610.0	864.0	1641.0	877.0	1654.0	864.0	1551.0	913.0	1713.0	5	
AY	1	TIED	913.0	1766.0	760.736	760.653	760.913	0.26	41	1	4	2	3	0			893.0	1734.0	912.0	1784.0	878.0	1845.0	812.0	1981.0	666.0	2443.0	4	
AE	1	BAG	704.0	2207.0	761.403	761.313	761.584	0.271	3	1	6	2	1	0			687.0	2152.0	696.0	2173.0	745.0	2000.0	810.0	1946.0	775.0	1935.0	5	
OW	1	NO	863.0	1417.0	762.06	762.014	762.294	0.28	63	0	0	0	4	0			903.0	1396.0	941.0	1301.0	916.0	1171.0	910.0	1007.0	567.0	915.0	5	
AY	1	RIDING	888.0	1664.0	763.136	763.122	763.291	0.169	41	1	4	2	7	1			885.0	1700.0	868.0	1861.0	787.0	2072.0	641.0	2345.0	514.0	2442.0	4	
IH	0	RIDING	509.0	2341.0	763.355	763.332	763.402	0.07	1	4	6	2	3	0			477.0	2308.0	511.0	2344.0	528.0	2390.0	536.0	2432.0	541.0	2483.0	4	
AE	1	SACKS	765.0	2058.0	764.095	764.005	764.275	0.27	3	1	6	1	3	3			697.0	1977.0	764.0	2062.0	825.0	2056.0	858.0	1961.0	861.0	1882.0	4	
EH	2	SEDIMENTARY	812.0	1626.0	764.757	764.724	764.824	0.1	2	1	4	2	3	2			758.0	1595.0	817.0	1628.0	831.0	1643.0	834.0	1655.0	802.0	1673.0	4	
ER	0	SEDIMENTARY	644.0	2034.0	765.247	765.184	765.374	0.19	94	0	0	0	3	1			589.0	2066.0	647.0	2022.0	696.0	1940.0	693.0	1905.0	704.0	1901.0	5	
IY	0	SEDIMENTARY	498.0	2254.0	765.424	765.374	765.525	0.151	12	0	0	0	7	0			511.0	2147.0	498.0	2277.0	435.0	2081.0	379.0	1719.0	391.0	1841.0	5	
AY	1	MINOR	1068.0	1724.0	765.719	765.674	765.834	0.16	41	4	4	2	2	1			1054.0	1665.0	1063.0	1764.0	1014.0	1884.0	927.0	2102.0	741.0	2290.0	4	
ER	0	MINOR	661.0	1800.0	765.971	765.914	766.085	0.171	94	0	0	0	4	0			691.0	1826.0	657.0	1803.0	633.0	1837.0	633.0	1881.0	577.0	1951.0	5	
