SusanS, 20, f, w, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
AY	1	NINETEEN	724.0	2068.2	2535.7	124.9	108.3	2301.5	25.824	25.818	25.877	0.059	41	4	4	2	4	4		s	715.0	2088.4	693.4	2132.7	673.0	2192.2	649.8	2185.5	625.1	2162.6	5	
IY	1	NINETEEN	617.8	2623.4	3402.6	169.0	398.5	733.3	26.147	26.117	26.208	0.091	11	4	4	2	3	0			589.9	2526.2	625.0	2637.0	634.1	2675.0	531.8	2611.2	472.3	2535.7	4	
AY	1	I	1055.7	1740.1	3132.6	412.2	126.8	284.5	31.398	31.345	31.475	0.13	41	0	0	0	0	0		m	886.4	1626.7	1036.2	1707.6	982.7	1767.3	912.3	1781.2	825.5	1673.0	5	
AH	0	WAS	556.5	1454.4	3404.9	198.7	98.6	65.1	31.522	31.505	31.555	0.05	6	3	4	2	9	0			578.2	1470.3	556.5	1454.4	510.7	1426.2	470.8	1408.8	455.4	1415.6	5	
AO	1	BORN	675.1	936.5	2899.5	227.4	271.0	473.9	31.747	31.704	31.834	0.13	64	6	4	2	1	3			611.1	946.4	677.7	938.5	694.3	1016.5	685.3	1151.1	694.5	1321.2	6	
AH	0	IN	546.4	1783.0	3318.0	116.3	342.6	615.4	32.141	32.104	32.214	0.11	6	4	4	2	0	0			660.5	2032.6	549.0	1774.4	596.3	1915.8	616.1	1957.0	610.3	1987.5	4	
AO	1	NORTH	701.3	1536.5	2290.6	56.3	179.9	243.9	32.327	32.304	32.374	0.07	64	6	4	2	4	3			698.7	1522.2	701.6	1544.3	702.2	1598.3	698.7	1651.3	687.6	1674.1	6	
AY	1	CAROLINA	710.5	1682.7	1817.2	155.6	302.2	358.5	32.766	32.734	32.844	0.11	41	4	4	2	7	1		m	701.5	1614.8	710.0	1692.9	690.3	1652.3	669.3	1626.4	643.5	1519.3	6	
AH	0	CAROLINA	652.6	1777.1	2304.7	101.2	100.2	1159.8	32.948	32.925	32.994	0.069	6	0	0	0	4	0			648.4	1801.3	653.2	1773.2	663.2	1736.5	687.2	1729.9	673.4	1766.5	5	
AE	1	JACKSONVILLE	690.0	2019.0	3013.8	109.4	134.4	553.5	33.3	33.276	33.347	0.071	3	1	6	1	5	5			661.5	2016.0	693.5	2021.0	731.3	2046.6	754.9	2072.1	708.9	2089.5	5	
AO	1	NORTH	638.9	1436.4	2493.8	80.0	82.0	555.4	33.739	33.716	33.786	0.07	64	6	4	2	4	3			634.0	1418.7	640.4	1440.3	644.9	1466.5	644.0	1503.7	633.9	1546.7	5	
AY	1	CAROLINA	724.1	1867.6	2114.2	237.0	116.5	2136.8	34.132	34.106	34.256	0.15	41	4	4	2	7	1		s	676.4	1557.3	702.9	1760.0	716.1	1911.2	682.6	2010.2	634.8	2084.9	5	
AY	1	I	829.4	1608.6	2107.7	213.2	411.7	245.5	34.64	34.645	34.724	0.079	41	0	0	0	0	0		m	780.7	1497.7	714.7	1447.2	658.4	1468.3	611.1	1460.3	574.8	1348.7	6	
EY	1	CAME	605.4	2813.0	3263.8	152.3	161.5	207.7	34.937	34.905	34.975	0.07	21	4	1	2	6	0			584.9	2808.6	600.8	2811.8	604.8	2812.1	592.1	2796.2	579.2	2717.1	4	
IH	1	HERE	606.3	2525.6	3067.2	139.7	167.3	1085.1	35.231	35.144	35.404	0.26	14	6	4	2	0	0			594.1	2620.3	613.0	2499.7	646.9	2167.1	656.5	2043.9	660.3	1913.2	5	
UW	1	TWO	528.9	1741.0	2619.3	121.7	173.1	1088.8	41.257	41.25	41.341	0.091	73	0	0	0	3	0			531.7	1666.7	546.7	1524.3	565.8	1346.9	584.1	1161.6	587.8	950.6	6	
AO	1	OR	622.0	942.0	2368.9	195.2	196.6	242.8	41.361	41.341	41.401	0.06	64	6	4	2	0	0			634.9	886.7	620.6	950.7	605.1	1044.9	600.6	1171.5	608.1	1273.6	6	
IY	1	THREE	640.7	2247.6	2700.6	211.9	151.4	288.0	41.67	41.65	41.71	0.06	12	0	0	0	8	0			627.6	2183.4	642.8	2255.2	661.8	2309.0	672.7	2339.7	672.2	2342.1	5	
ER	0	OR	601.0	1629.3	2265.4	125.0	183.7	178.2	42.184	42.164	42.224	0.06	94	0	0	0	0	0			589.4	1569.1	601.2	1636.3	587.6	1674.2	588.2	1687.2	601.2	1695.6	6	
AY	1	I	984.0	1673.6	3042.4	398.7	138.5	1248.6	45.181	45.146	45.266	0.12	41	0	0	0	0	0		s	930.6	1597.6	974.1	1727.1	894.4	1846.4	797.4	1910.5	723.4	1894.2	5	
IH	1	LIVE	607.7	1595.5	2433.4	102.9	90.9	1007.1	45.373	45.356	45.406	0.05	1	3	2	2	7	0			616.2	1600.9	607.7	1595.5	590.6	1573.6	576.6	1556.5	564.2	1548.5	6	
IY	1	EAST	530.6	2731.8	3229.5	143.4	151.4	278.2	45.582	45.555	45.635	0.08	11	3	4	1	0	3			559.7	2689.3	527.1	2733.7	486.8	2669.9	461.9	2426.7	451.4	2202.7	5	
AY	1	I'VE	835.5	1834.2	2757.0	106.5	177.1	370.3	46.019	45.956	46.095	0.139	41	3	2	2	0	0		m	787.9	1877.3	831.2	1859.6	834.2	1828.3	806.4	1822.0	779.3	1827.9	5	
AH	0	IN	569.4	1656.4	1987.7	76.9	120.8	1752.4	46.375	46.355	46.415	0.06	6	4	4	2	0	0			551.8	1668.8	571.4	1655.5	583.1	1648.9	595.5	1631.2	601.6	1615.8	6	
EY	1	SAME	610.6	2154.3	2430.6	47.3	143.3	1658.9	46.71	46.665	46.785	0.12	21	4	1	2	3	0			580.4	2023.7	610.1	2138.6	605.7	2255.3	598.8	2221.2	596.1	2100.4	6	
AA	1	PART	846.1	1576.6	2311.8	85.8	292.6	416.4	46.935	46.915	46.976	0.061	44	6	4	2	1	3			836.4	1590.7	847.0	1574.8	840.4	1577.1	820.7	1633.5	803.3	1668.9	6	
IY	1	EAST	571.2	2591.5	3295.5	285.6	193.8	500.6	47.226	47.196	47.286	0.09	11	3	4	1	0	3			562.2	2484.9	570.4	2595.3	539.8	2599.3	486.6	2563.8	425.6	2496.9	4	
UW	1	UTICA	439.9	1922.0	2575.9	80.1	175.1	186.2	47.463	47.446	47.496	0.05	82	1	4	1	9	2			436.9	1943.4	439.9	1922.0	442.4	1875.1	449.8	1839.2	462.6	1819.8	6	
AH	0	UTICA	729.6	1604.1	2648.3	66.7	202.7	512.2	47.653	47.616	47.726	0.11	6	1	6	1	3	1			682.3	1654.6	732.2	1601.6	754.7	1553.4	757.2	1518.6	758.0	1531.3	6	
AY	1	I	804.7	1648.3	2729.3	98.7	543.7	397.1	48.076	48.086	48.226	0.14	41	0	0	0	0	0			786.5	1711.7	788.4	1788.3	739.4	1947.8	641.6	2099.2	588.3	2292.8	5	
EY	1	CAME	625.5	2783.1	3357.5	155.8	259.0	839.7	48.369	48.326	48.416	0.09	21	4	1	2	6	0			596.0	2766.4	625.0	2779.5	621.6	2650.7	618.8	2631.9	613.6	2689.7	5	
AY	1	LIVE	674.5	1531.3	3387.3	154.6	121.7	179.1	49.533	49.546	49.697	0.151	41	3	2	2	7	0		s	654.3	1532.3	656.3	1650.8	659.5	1691.0	666.2	1690.0	648.8	1680.5	4	
OW	1	OVER	677.4	1026.5	2649.8	56.8	109.5	506.3	50.035	49.996	50.126	0.13	62	3	2	2	0	1			727.0	1108.7	677.1	1016.5	632.3	1039.1	591.5	1056.9	586.3	1033.1	6	
ER	0	OVER	699.1	1718.8	2175.7	83.6	180.9	317.8	50.357	50.267	50.537	0.27	94	0	0	0	1	0			686.4	1613.5	700.6	1713.9	698.3	1707.9	689.5	1701.7	721.4	1638.7	6	
AH	1	CULVER	791.1	1266.1	2395.9	160.0	96.8	1071.9	51.786	51.752	51.853	0.101	6	5	4	2	6	4			800.6	1298.1	792.3	1264.1	799.2	1250.8	782.9	1248.2	750.2	1238.6	6	
AE	1	AVE	690.3	1897.9	2404.0	75.4	158.1	353.7	52.053	52.003	52.153	0.15	3	3	2	2	0	2			654.2	1854.8	692.4	1901.7	730.6	1975.2	762.1	2007.9	777.2	1967.4	5	
EH	1	WENT	703.7	1593.0	2705.2	108.3	127.7	604.2	57.285	57.268	57.318	0.05	2	4	4	2	9	3			706.1	1556.3	703.7	1593.0	699.0	1663.8	687.6	1708.3	666.8	1736.1	5	
IY	0	ALBANY	612.5	2028.9	3154.8	284.5	892.1	529.4	57.707	57.677	57.767	0.09	12	0	0	0	4	0			598.4	2198.4	611.5	2000.7	586.8	1851.7	1109.2	2632.8	974.8	2482.8	5	
AY	1	I	712.8	1708.3	2006.2	192.4	192.6	687.2	59.802	59.801	59.851	0.05	41	0	0	0	0	0			708.9	1855.9	694.7	1958.2	671.3	2074.5	643.4	2134.5	618.6	2153.3	6	
AA	1	PROCTOR	872.7	1668.4	2572.2	57.3	192.5	377.1	60.128	60.101	60.181	0.08	5	1	6	1	8	4			855.9	1674.7	872.7	1668.7	871.3	1693.9	866.1	1716.7	869.1	1700.8	5	
IH	1	STILL	748.4	1641.2	3308.6	68.3	205.3	821.9	60.623	60.59	60.69	0.1	1	5	4	2	3	0			738.4	1678.2	750.0	1632.8	751.9	1541.9	751.2	1441.7	704.8	1338.3	5	
AE	1	GRADUATE	681.5	1991.0	2828.7	121.0	210.4	289.1	61.111	61.078	61.178	0.1	3	2	5	2	8	2			666.4	2006.5	683.0	1989.6	677.1	1980.8	640.2	1991.2	609.7	2013.3	5	
EY	2	GRADUATE	610.9	1848.6	2595.2	67.7	132.7	157.7	61.299	61.287	61.347	0.06	21	1	4	1	0	0			610.9	1848.6	608.6	1939.1	610.0	2018.7	618.6	2086.7	621.5	2128.2	5	
ER	1	NURSING	643.5	1736.8	2234.3	73.8	214.7	284.1	69.942	69.908	70.009	0.101	94	3	4	1	4	1			648.8	1757.5	642.9	1735.9	632.3	1687.6	597.8	1304.3	523.0	1553.2	6	
AY	1	I	745.4	2399.7	3189.5	131.0	134.7	297.5	72.511	72.489	72.659	0.17	41	0	0	0	0	0		s	740.4	2378.7	733.0	2419.6	712.6	2453.2	649.4	2575.8	497.8	2716.4	4	
IY	1	EITHER	599.5	2739.0	3205.2	466.4	305.4	313.8	72.689	72.659	72.749	0.09	11	3	3	2	0	1			667.7	2846.5	592.7	2726.1	552.7	2599.9	505.2	2374.0	440.9	2077.6	4	
IY	0	BE	490.1	2628.5	3019.7	286.4	544.7	567.1	73.101	73.078	73.148	0.07	12	0	0	0	1	0			498.3	2486.4	487.4	2631.3	464.1	2664.2	457.2	2674.4	483.7	2636.3	5	
IY	2	NEONATAL	504.1	2789.9	3190.8	108.7	97.6	1148.3	73.339	73.299	73.419	0.12	11	0	0	0	4	2			492.9	2516.4	504.0	2791.3	500.3	2384.7	513.0	2078.0	560.2	2079.0	6	
OW	0	NEONATAL	685.6	1460.3	2615.4	99.5	105.3	186.8	73.438	73.419	73.528	0.109	62	4	4	2	0	2			685.9	1431.8	686.6	1312.2	681.7	1252.3	657.6	1377.1	547.2	1453.7	5	
EY	1	NEONATAL	658.2	2205.4	3064.8	128.1	233.0	584.9	73.599	73.579	73.688	0.109	21	1	4	1	4	1			657.7	2223.7	626.6	2353.5	588.9	2469.6	566.2	2529.8	539.9	2444.3	5	
ER	1	NURSE	718.2	1804.0	2452.5	106.1	132.3	297.2	73.995	73.948	74.089	0.141	94	3	4	1	4	0			710.5	1816.4	718.0	1804.2	706.9	1794.0	674.3	1789.1	591.7	1884.8	5	
AO	1	OR	690.4	1402.1	2287.6	81.2	159.4	397.2	74.262	74.238	74.309	0.071	64	6	4	2	0	0			692.2	1426.3	690.1	1398.5	684.9	1356.3	679.9	1331.5	678.3	1336.3	6	
IY	2	PEDIATRIC	458.5	2445.2	2929.7	233.9	981.1	502.2	74.559	74.539	74.599	0.06	11	1	4	2	1	2			480.8	2627.0	455.1	2420.2	421.7	2206.3	406.0	2072.3	419.2	1987.0	5	
IY	0	PEDIATRIC	433.8	2574.1	3110.2	158.5	450.1	272.7	74.649	74.619	74.709	0.09	11	0	0	0	3	2			448.0	2558.5	433.4	2567.6	435.9	2515.4	476.2	2473.4	548.5	2459.3	4	
AE	1	PEDIATRIC	706.7	2212.1	3083.5	157.9	338.0	313.6	74.742	74.709	74.809	0.1	3	1	4	1	0	1			654.3	2301.5	713.7	2200.6	735.1	2103.7	738.9	2036.5	717.6	2017.7	4	
AA	1	SORRY	719.6	1635.0	2882.5	101.0	214.7	1164.5	79.912	79.875	79.985	0.11	44	6	4	2	3	1			690.8	1601.6	724.7	1639.4	749.4	1672.0	748.7	1684.9	738.2	1685.7	6	
IY	0	SORRY	680.0	2323.9	3382.5	194.9	313.2	550.2	80.048	80.015	80.115	0.1	12	0	0	0	7	0			699.4	2262.0	678.3	2327.9	664.9	2331.4	631.3	2558.4	557.0	2586.3	4	
AH	0	GOOD	649.6	1784.5	2613.7	112.0	193.1	266.2	81.762	81.729	81.829	0.1	6	1	4	2	6	0			597.8	1786.4	657.1	1784.0	696.2	1785.5	697.1	1772.8	642.2	1718.5	5	
AY	1	MY	1000.2	1738.8	2799.8	257.9	137.0	614.5	87.636	87.604	87.745	0.141	41	0	0	0	2	0			993.8	1713.1	939.9	1869.3	753.8	2054.8	680.9	2071.9	593.4	1734.0	5	
AA	1	MOM	1026.9	1743.8	3284.5	505.1	137.2	367.6	87.868	87.815	87.975	0.16	5	4	1	2	2	0			1036.2	1724.6	1022.0	1745.4	996.7	1759.8	912.3	1743.6	829.3	1672.0	4	
AH	0	WAS	516.1	1257.6	2693.7	128.8	374.8	1272.8	88.121	88.104	88.154	0.05	6	3	4	2	9	0			530.6	1214.3	516.1	1257.6	503.8	1339.3	490.3	1374.8	473.1	1428.2	5	
AO	1	BORN	668.2	967.1	2642.9	119.6	175.4	544.2	88.368	88.315	88.474	0.159	64	6	4	2	1	3			604.2	937.6	672.3	972.9	675.0	1020.3	668.9	1132.9	662.1	1297.0	6	
IH	1	IN	663.1	2081.4	3261.0	106.9	195.9	238.7	88.631	88.605	88.684	0.079	1	4	4	2	0	0			685.6	2059.1	657.7	2086.8	619.6	2109.0	596.5	2110.2	592.7	2101.9	5	
UW	1	NEW	532.0	1241.9	2515.4	156.1	330.0	483.1	88.784	88.764	88.825	0.061	82	0	0	0	4	0			544.7	1383.6	529.7	1227.9	496.8	1132.9	457.0	1081.6	407.2	1073.5	5	
AA	1	HARTFORD	792.6	1633.7	2037.1	94.5	200.7	2030.5	88.971	88.944	89.024	0.08	44	6	4	2	0	4			836.8	1595.6	789.4	1637.3	760.6	1686.7	735.7	1602.2	703.6	1525.4	6	
ER	0	HARTFORD	618.1	1636.4	2073.5	45.8	119.6	121.5	89.228	89.184	89.315	0.131	94	1	4	2	1	0			614.0	1557.5	617.9	1641.3	609.6	1679.0	603.2	1695.3	600.6	1694.8	5	
AE	1	AND	725.1	2085.5	3193.5	116.8	141.1	386.2	90.005	89.988	90.038	0.05	3	4	4	2	0	3			737.1	2092.8	725.1	2085.5	713.1	2036.5	689.7	1957.0	664.0	1875.8	5	
AY	1	MY	817.9	2110.5	3365.7	274.6	168.6	526.3	90.13	90.118	90.208	0.09	41	0	0	0	2	0		s	800.7	2153.7	740.1	2193.4	656.7	2217.9	589.4	2208.5	492.8	2123.4	4	
AE	1	DAD	598.8	2307.7	3362.6	48.1	116.8	394.5	90.317	90.277	90.397	0.12	3	1	4	2	3	0			559.8	2350.0	602.8	2301.7	666.8	2246.9	731.1	2141.1	756.6	2005.8	4	
AO	1	BORN	590.9	1009.1	2461.4	75.4	145.3	211.2	90.657	90.627	90.717	0.09	64	6	4	2	1	3			589.3	1034.6	596.0	1019.9	632.3	1102.6	656.0	1167.9	676.2	1251.5	5	
AH	0	IN	591.8	1941.2	3388.0	70.0	484.7	335.8	90.897	90.877	90.937	0.06	6	4	4	2	0	0			585.0	1856.7	592.6	1951.6	595.7	2036.1	593.3	2067.6	586.0	2113.7	4	
AH	0	UTICA	811.8	1529.9	2654.9	507.1	330.3	705.7	91.404	91.387	91.437	0.05	6	0	0	0	6	0			839.5	1568.2	811.8	1529.9	707.2	1506.3	637.5	1566.8	720.2	1737.8	5	
AY	1	MY	945.8	1855.1	2902.3	256.1	153.3	364.8	94.7	94.689	94.779	0.09	41	0	0	0	2	0			913.8	1943.8	810.7	2078.1	686.2	2155.4	599.0	2146.0	516.7	2030.7	5	
AE	1	DAD	648.4	2292.9	3354.0	81.5	175.4	248.7	94.876	94.819	94.989	0.17	3	1	4	2	3	0			606.1	2340.1	651.5	2280.3	705.8	2098.6	735.8	1891.6	681.7	1681.9	4	
AH	0	WAS	602.4	1432.1	3266.9	110.4	100.4	475.3	95.056	95.039	95.089	0.05	6	3	4	2	9	0			603.8	1427.1	602.4	1432.1	594.2	1440.1	583.4	1453.7	572.2	1475.6	5	
ER	0	MARINES	567.9	1706.9	1941.3	70.2	84.0	1505.2	95.488	95.468	95.528	0.06	94	0	0	0	2	1			569.1	1682.0	567.4	1710.5	561.5	1719.5	558.5	1731.1	560.4	1769.1	6	
IY	1	MARINES	555.1	2259.5	2451.6	57.7	116.9	1065.0	95.568	95.528	95.648	0.12	11	4	4	2	7	3			561.9	2117.8	555.3	2278.4	573.2	2153.4	571.3	2368.2	558.4	2719.3	5	
AY	1	MY	1095.1	1739.5	3186.0	223.6	137.8	420.3	101.957	101.916	102.355	0.439	41	0	0	0	2	0			1056.5	1793.0	793.8	2079.6	684.4	2415.6	566.2	2587.3	476.2	2696.1	4	
AA	1	MOM'S	1044.3	1690.4	3092.7	264.5	160.7	171.4	102.672	102.625	102.766	0.141	5	4	1	2	2	3			1045.7	1666.8	1041.8	1693.0	1018.0	1715.2	988.9	1697.7	910.6	1655.4	4	
EH	1	PARENTS	704.4	2253.0	2712.6	126.4	244.1	580.9	103.052	102.975	103.205	0.23	2	6	4	2	1	1			652.1	2238.6	707.4	2245.6	716.8	2167.5	732.6	2044.9	743.7	1798.5	5	
AH	1	ONE	746.5	1304.6	2693.3	103.9	118.5	518.1	104.54	104.513	104.593	0.08	6	4	4	2	9	0			734.1	1221.6	746.9	1312.4	742.5	1390.4	732.0	1435.7	726.0	1479.4	5	
AH	0	WAS	639.8	1344.0	2517.9	114.5	182.4	742.9	104.683	104.663	104.723	0.06	6	3	4	2	9	0			633.9	1340.2	639.5	1343.8	630.7	1346.8	609.0	1376.9	584.9	1417.9	6	
AO	1	BORN	689.6	949.9	2588.4	61.4	77.7	229.8	104.952	104.912	105.032	0.12	64	6	4	2	1	3			654.2	925.3	692.1	954.5	715.2	996.7	724.4	1094.0	719.5	1213.2	6	
AY	1	I	853.6	1978.2	3240.7	201.6	270.3	497.0	107.973	107.949	108.029	0.08	41	0	0	0	0	0		m	869.6	1961.9	836.6	1980.5	784.2	1975.6	731.0	1941.6	672.6	1823.7	5	
IY	1	BELIEVE	461.4	2241.8	3406.8	118.1	179.5	297.4	108.193	108.16	108.26	0.1	11	3	2	2	7	0			490.3	2078.2	457.7	2260.0	436.6	2372.4	428.2	2499.2	452.6	2495.7	4	
EY	1	CAPE	563.9	2703.5	3723.9	259.2	390.8	914.7	108.402	108.389	108.509	0.12	21	1	1	1	6	0			558.7	2652.0	540.0	2666.3	496.6	2691.1	487.4	2527.4	593.4	2402.7	4	
AA	1	COD	949.6	1839.6	2864.6	128.4	163.9	547.0	108.699	108.619	108.859	0.24	5	1	4	2	6	0			949.5	1904.2	949.6	1832.2	981.6	1833.6	944.0	1816.6	842.6	1787.1	4	
AY	1	MY	802.8	1990.1	2872.4	251.3	210.5	2178.1	110.262	110.253	110.324	0.071	41	0	0	0	2	0			798.5	2031.9	746.6	2144.8	682.3	2233.8	617.1	2329.4	583.8	2435.3	5	
AE	1	GRANDMOTHER	648.6	1811.7	2267.7	92.0	196.3	733.7	110.457	110.414	110.543	0.129	39	4	1	2	8	2			638.4	1793.0	650.3	1815.0	653.7	1718.6	645.2	1494.9	655.0	1466.2	6	
AH	2	GRANDMOTHER	679.9	1281.6	2612.4	127.3	110.9	860.1	110.664	110.644	110.703	0.059	6	3	3	2	2	1			673.6	1269.9	680.4	1283.4	677.0	1294.8	649.8	1298.3	613.0	1338.5	5	
ER	0	GRANDMOTHER	629.9	1660.0	2510.9	63.0	116.4	278.5	110.803	110.773	110.863	0.09	94	0	0	0	3	0			638.6	1678.7	629.3	1658.1	620.5	1608.1	604.7	1517.2	590.7	1480.5	6	
AO	1	BORN	615.4	1030.0	2686.5	91.3	180.7	203.2	111.167	111.113	111.274	0.161	64	6	4	2	1	3			614.1	1008.2	615.4	1033.4	635.4	1115.7	659.4	1172.1	697.1	1219.6	5	
IH	1	IN	656.2	2773.4	4089.3	573.6	197.3	571.9	112.763	112.713	112.863	0.15	1	4	4	2	0	0			645.8	2706.6	656.6	2783.0	667.8	2723.1	677.2	2679.9	684.8	2531.4	3	
AW	1	SOUTH	918.5	1668.6	3045.7	88.5	173.8	311.4	113.174	113.143	113.292	0.149	42	3	3	1	3	0			917.5	1674.1	946.2	1566.3	940.9	1520.5	883.4	1505.9	784.3	1386.6	5	
UW	1	UTICA	505.8	1618.8	2476.5	155.1	170.3	423.1	113.536	113.513	113.582	0.069	82	1	4	1	9	2			501.0	1676.2	505.3	1613.0	507.6	1564.2	521.2	1555.3	541.7	1592.5	6	
AH	0	UTICA	711.6	1548.0	2461.1	179.6	215.7	1368.0	113.663	113.643	113.702	0.059	6	1	6	1	3	1			774.6	1538.5	705.2	1547.7	665.8	1493.9	664.6	1482.8	689.0	1473.8	6	
AE	1	AND	634.8	2706.9	3403.7	165.0	170.6	550.1	115.852	115.716	116.125	0.409	3	4	4	2	0	3			712.9	2883.7	634.4	2676.3	670.1	1720.5	866.0	1885.0	723.0	1919.1	5	
AY	1	MY	1034.5	1749.3	2674.7	302.8	149.5	3082.0	117.498	117.427	117.787	0.36	41	0	0	0	2	0			1034.5	1753.3	950.2	1993.8	724.3	2261.4	579.6	2584.2	524.5	2699.6	5	
AH	1	OTHER	907.2	1450.5	2861.1	80.8	113.7	350.2	118.761	118.721	118.841	0.12	6	3	3	2	0	1			899.8	1506.8	908.9	1455.6	868.1	1492.9	768.2	1503.4	702.3	1511.8	5	
ER	0	OTHER	650.7	1727.8	2491.3	103.2	133.5	302.3	118.904	118.871	118.971	0.1	94	0	0	0	3	0			671.1	1718.7	644.4	1726.2	579.0	1665.8	468.8	1599.7	549.4	1675.6	5	
AY	1	MY	957.4	1818.6	2846.6	242.6	145.0	1452.2	119.302	119.303	119.494	0.191	41	0	0	0	2	0			881.3	2093.4	715.9	2323.6	594.7	2526.5	567.2	2563.3	522.9	2643.1	5	
AE	1	DAD'S	661.1	2361.6	3353.3	100.6	126.7	347.2	119.777	119.714	119.903	0.189	3	1	4	2	3	3			577.3	2378.0	665.4	2355.6	728.1	2249.1	753.0	2142.9	673.8	2040.7	4	
EH	1	PARENTS	615.3	2171.4	2324.8	80.0	567.7	342.1	120.11	120.074	120.183	0.109	2	6	4	2	1	1			609.5	1936.7	616.4	2176.0	630.3	2145.3	640.1	2064.4	650.2	2019.4	5	
OW	1	BOTH	654.3	1103.1	2582.9	85.4	86.7	273.0	120.512	120.493	120.594	0.101	62	3	3	1	1	0			648.2	1101.8	686.6	1106.2	687.7	1099.7	652.3	1078.0	611.2	1072.1	6	
AO	1	BORN	577.5	991.9	2408.4	67.8	131.1	329.3	120.753	120.723	120.813	0.09	64	6	4	2	1	3			576.4	1104.9	582.2	997.7	612.0	1075.0	634.4	1161.8	652.0	1269.3	6	
ER	0	FOR	665.3	1655.4	2882.4	78.1	205.7	227.6	143.02	143.003	143.053	0.05	94	0	0	0	1	0			666.4	1657.4	665.3	1655.4	658.8	1646.2	643.8	1628.8	628.3	1611.8	5	
AO	1	MALL	959.4	1285.0	2640.9	213.8	235.2	1288.3	143.327	143.254	143.473	0.219	53	5	4	2	2	0			994.8	1185.8	960.0	1287.9	991.8	1284.9	980.4	1239.9	905.8	1164.8	6	
AE	1	AND	660.2	1766.6	3406.8	104.2	107.8	466.0	143.703	143.683	143.743	0.06	3	4	4	2	0	3			652.0	1725.3	660.9	1771.7	661.4	1811.6	649.7	1842.8	632.9	1850.5	4	
AY	1	I	964.5	1823.2	3289.6	111.1	210.4	1210.4	144.43	144.423	144.503	0.08	41	0	0	0	0	0			950.1	1900.5	895.5	1998.9	817.2	2142.4	736.4	2300.6	640.6	2423.4	4	
OW	1	GO	596.9	992.1	2704.1	147.6	132.5	658.3	144.608	144.583	144.733	0.15	63	0	0	0	6	0			600.8	979.4	608.3	975.7	589.4	993.0	535.1	1001.8	509.9	1092.1	6	
EH	1	THERE	764.3	2074.8	3537.5	311.9	192.1	797.7	144.933	144.803	145.192	0.389	24	6	4	2	3	0			716.5	2158.2	766.0	2063.8	728.8	1950.3	680.1	1928.8	617.5	1963.7	4	
AH	1	COUPLE	818.2	1282.7	1664.1	206.2	128.1	1200.3	146.095	146.078	146.128	0.05	6	1	1	1	6	1			828.8	1266.7	818.2	1282.7	798.7	1262.3	773.7	1243.5	735.4	1221.9	6	
EY	1	MAYBE	599.2	2407.7	3080.5	118.9	213.8	402.2	147.859	147.83	147.93	0.1	21	1	1	2	2	1			589.4	2359.9	592.1	2409.6	552.7	2397.9	518.8	2302.7	528.4	2077.5	5	
IY	0	MAYBE	545.6	2116.7	2640.9	121.8	308.9	531.9	147.98	147.95	148.04	0.09	12	0	0	0	1	0			564.1	2078.8	544.0	2113.6	530.3	1984.5	510.3	1784.9	483.2	1585.9	5	
AH	1	ONCE	708.4	1243.9	2725.2	142.6	154.8	345.8	148.156	148.13	148.209	0.079	6	4	4	2	9	3			709.9	1176.6	707.9	1255.9	702.5	1322.1	681.4	1377.7	591.5	1396.4	5	
AH	1	MONTH	983.2	1330.0	2436.6	293.4	175.0	876.1	148.496	148.459	148.569	0.11	6	4	4	2	2	3			956.4	1251.6	985.4	1342.5	957.2	1420.7	837.0	1446.3	695.1	1467.1	6	
EY	1	THEY	694.6	2268.9	3241.5	122.6	273.9	529.0	149.079	149.049	149.11	0.061	22	0	0	0	3	0			671.7	2065.1	686.2	2165.4	695.9	2279.4	712.8	2371.0	731.6	2396.5	4	
AE	1	HAVE	814.5	2094.1	3130.7	37.3	160.2	340.8	149.209	149.179	149.269	0.09	3	3	2	2	0	0			810.3	2154.5	814.8	2087.1	815.9	1952.9	813.0	1833.7	807.0	1737.3	4	
AH	1	CLUB	796.6	1328.0	1950.1	40.4	118.1	2587.6	149.573	149.549	149.62	0.071	6	1	1	2	8	0			799.5	1310.9	796.0	1328.6	786.5	1324.7	760.1	1308.0	688.9	1260.3	6	
EH	1	THERE	605.2	1930.3	3112.5	100.7	168.9	383.5	149.789	149.749	149.87	0.121	24	6	4	2	3	0			610.2	1931.8	605.6	1928.7	615.8	1916.4	616.6	1892.5	611.1	1851.3	4	
IY	1	ME	620.2	2503.4	3175.4	134.2	312.8	318.1	150.073	150.049	150.12	0.071	12	0	0	0	2	0			628.8	2386.4	619.3	2510.2	617.1	2537.1	614.9	2500.6	616.1	2447.8	5	
AY	1	MY	836.9	1795.4	3232.7	223.5	174.4	839.5	150.241	150.23	150.31	0.08	41	0	0	0	2	0		s	833.2	1830.5	802.5	1886.3	785.5	1917.2	773.8	1985.3	733.9	2083.4	4	
EH	1	FRIENDS	830.7	1620.7	2543.0	257.7	162.8	1333.2	150.47	150.45	150.51	0.06	2	4	4	2	8	3			818.8	1608.6	831.7	1622.7	832.0	1636.0	811.4	1642.9	778.4	1633.8	5	
